oid,t,lon,lat
5,1443656197,-4.495448,48.38364
0,1443656197,-4.7470284,48.09624
31,1443656198,-4.758878,48.106045
10,1443656201,-4.391617,48.19562
0,1443656202,-4.7473617,48.096195
1,1443656203,-4.465737,48.38246
4,1443656203,-4.48508,48.38128
2,1443656203,-4.496597,48.38238
0,1443656204,-4.7474985,48.096184
5,1443656206,-4.495445,48.38364
31,1443656208,-4.7595167,48.10603
0,1443656209,-4.7478433,48.096146
10,1443656210,-4.3918734,48.195587
0,1443656210,-4.7479115,48.09614
2,1443656213,-4.496588,48.382366
1,1443656213,-4.4657435,48.382458
4,1443656213,-4.4850984,48.381306
0,1443656214,-4.7481785,48.09612
5,1443656216,-4.4954414,48.38364
0,1443656217,-4.748375,48.096107
31,1443656218,-4.760225,48.106007
7,1443656220,-4.317187,48.185146
30,1443656222,-4.589585,48.279125
10,1443656222,-4.3921366,48.19574
1,1443656223,-4.465747,48.382454
4,1443656224,-4.485103,48.381313
17,1443656225,-4.514805,48.369534
18,1443656225,-4.4794216,48.38286
5,1443656227,-4.49544,48.383633
31,1443656228,-4.7609315,48.10598
0,1443656229,-4.74912,48.09606
10,1443656231,-4.39229,48.1959
1,1443656232,-4.46575,48.382454
15,1443656233,-4.5161715,48.36834
4,1443656234,-4.485105,48.381313
5,1443656236,-4.4954367,48.383633
0,1443656238,-4.7497315,48.096035
31,1443656238,-4.7616568,48.105927
10,1443656242,-4.3925767,48.196083
1,1443656243,-4.4657516,48.382454
4,1443656245,-4.485093,48.3813
31,1443656248,-4.76239,48.105892
0,1443656248,-4.750467,48.09598
19,1443656248,-4.486035,48.380608
10,1443656251,-4.392902,48.1961
0,1443656253,-4.750805,48.095966
1,1443656253,-4.4657536,48.382454
4,1443656254,-4.485093,48.3813
0,1443656254,-4.750805,48.095966
24,1443656255,-4.4523716,48.384666
0,1443656255,-4.750943,48.095966
5,1443656257,-4.4954367,48.38364
31,1443656258,-4.7631083,48.105846
0,1443656258,-4.7510815,48.095974
10,1443656261,-4.393215,48.19596
0,1443656262,-4.7514234,48.095974
1,1443656263,-4.465757,48.38245
4,1443656263,-4.485105,48.38132
0,1443656264,-4.75156,48.095966
5,1443656266,-4.495438,48.38364
31,1443656268,-4.7638016,48.10577
0,1443656269,-4.7519083,48.09596
10,1443656270,-4.393335,48.195732
0,1443656271,-4.752045,48.095955
4,1443656273,-4.4850864,48.381294
1,1443656273,-4.4657617,48.382446
2,1443656273,-4.4966135,48.382397
0,1443656274,-4.752257,48.095955
0,1443656277,-4.7524614,48.095943
0,1443656277,-4.7524614,48.095943
31,1443656277,-4.7645016,48.10573
5,1443656277,-4.495432,48.38364
7,1443656280,-4.318665,48.18746
10,1443656281,-4.3931866,48.195427
0,1443656282,-4.752795,48.0959
1,1443656283,-4.4657617,48.382446
4,1443656284,-4.48508,48.38128
0,1443656285,-4.7529917,48.095863
5,1443656286,-4.49543,48.38364
31,1443656288,-4.7652035,48.10565
0,1443656289,-4.75326,48.095825
51,1443656290,-6.081878,49.093422
10,1443656290,-4.392955,48.195152
43,1443656291,-4.478515,47.82535
0,1443656292,-4.7534585,48.095806
1,1443656292,-4.4657617,48.382446
0,1443656292,-4.7534585,48.095806
60,1443656293,-4.4313183,47.91766
4,1443656294,-4.4850717,48.38128
0,1443656294,-4.7535915,48.0958
0,1443656294,-4.7535915,48.0958
5,1443656296,-4.4954267,48.383636
23,1443656296,-4.476488,48.339073
23,1443656296,-4.476488,48.339073
0,1443656297,-4.753795,48.095795
31,1443656298,-4.7658916,48.105534
43,1443656298,-4.478515,47.825367
7,1443656299,-4.3193684,48.188107
51,1443656300,-6.08171,49.094105
0,1443656301,-4.754133,48.09578
10,1443656301,-4.392832,48.194843
43,1443656301,-4.478515,47.825367
0,1443656302,-4.754133,48.09578
60,1443656303,-4.4316783,47.917953
51,1443656304,-6.081635,49.094376
0,1443656304,-4.75427,48.095776
0,1443656304,-4.75427,48.095776
4,1443656305,-4.4850717,48.381294
5,1443656306,-4.49542,48.383633
51,1443656306,-6.0815983,49.094513
31,1443656308,-4.766568,48.105434
51,1443656308,-6.08156,49.094654
0,1443656309,-4.75454,48.09577
51,1443656310,-6.081537,49.094795
10,1443656311,-4.3927565,48.19457
51,1443656312,-6.0815,49.09493
2,1443656312,-4.49663,48.38241
60,1443656313,-4.4320865,47.918026
1,1443656313,-4.465747,48.382454
4,1443656314,-4.4850717,48.381298
51,1443656315,-6.08145,49.095135
5,1443656316,-4.495412,48.383625
51,1443656316,-6.0814266,49.095207
60,1443656316,-4.43222,47.91803
43,1443656317,-4.478515,47.825367
0,1443656317,-4.75515,48.095745
31,1443656318,-4.767277,48.105335
7,1443656320,-4.320465,48.188602
10,1443656320,-4.39243,48.194374
51,1443656322,-6.08134,49.09561
2,1443656323,-4.496605,48.38241
1,1443656323,-4.465745,48.38246
4,1443656323,-4.485067,48.381294
60,1443656324,-4.4326067,47.918003
51,1443656324,-6.0813084,49.095745
45,1443656325,-4.49671,48.382446
5,1443656326,-4.495415,48.383625
51,1443656326,-6.0812783,49.095886
31,1443656328,-4.768008,48.105247
25,1443656328,-4.4590917,48.38595
63,1443656328,-4.962435,49.029545
0,1443656329,-4.7559686,48.095707
0,1443656329,-4.7559686,48.095707
0,1443656329,-4.7559686,48.095707
51,1443656330,-6.0812135,49.096153
0,1443656330,-4.7560334,48.0957
0,1443656330,-4.7559686,48.095707
10,1443656330,-4.392035,48.19438
43,1443656331,-4.478532,47.825382
51,1443656332,-6.08119,49.096294
2,1443656333,-4.4965982,48.382404
1,1443656333,-4.46575,48.38246
64,1443656334,-5.526605,48.732655
0,1443656334,-4.756292,48.09567
51,1443656334,-6.081148,49.096428
4,1443656334,-4.485065,48.381294
60,1443656335,-4.433018,47.91796
26,1443656336,-4.4857883,48.3798
26,1443656337,-4.4857883,48.3798
5,1443656337,-4.4954185,48.383625
31,1443656338,-4.768725,48.105156
51,1443656339,-6.0811,49.0967
0,1443656339,-4.75662,48.095623
0,1443656342,-4.7568283,48.09561
10,1443656342,-4.3915434,48.19452
1,1443656343,-4.4657536,48.38246
4,1443656344,-4.4850683,48.381294
0,1443656344,-4.7569685,48.095604
2,1443656344,-4.496597,48.3824
5,1443656347,-4.4954133,48.383625
7,1443656348,-4.321855,48.1894
0,1443656348,-4.75725,48.095592
31,1443656348,-4.7694235,48.105053
6,1443656349,-4.488032,48.377415
0,1443656350,-4.7573934,48.095596
10,1443656350,-4.391125,48.194687
4,1443656354,-4.485077,48.381313
0,1443656354,-4.757735,48.095577
5,1443656356,-4.4954133,48.383625
0,1443656357,-4.757867,48.095566
31,1443656358,-4.770127,48.10496
7,1443656359,-4.3223467,48.189667
10,1443656361,-4.3906417,48.19484
1,1443656362,-4.465765,48.38246
4,1443656364,-4.485075,48.381313
16,1443656364,-4.512665,48.370834
5,1443656366,-4.4954133,48.383625
31,1443656368,-4.7708135,48.104874
11,1443656368,-4.4892583,48.37718
0,1443656368,-4.7585936,48.095493
7,1443656369,-4.3228216,48.18994
10,1443656371,-4.390255,48.19492
1,1443656373,-4.4657636,48.38246
4,1443656375,-4.4850717,48.3813
31,1443656378,-4.77153,48.104794
10,1443656380,-4.389865,48.195
1,1443656383,-4.46576,48.38246
4,1443656383,-4.4850683,48.381294
5,1443656386,-4.4954233,48.38363
31,1443656388,-4.77224,48.104694
0,1443656389,-4.76002,48.095375
10,1443656390,-4.389525,48.19508
7,1443656390,-4.3238335,48.19053
14,1443656391,-4.4970984,48.207294
1,1443656392,-4.46576,48.38246
22,1443656393,-4.4857235,48.38109
2,1443656393,-4.4965935,48.3824
4,1443656395,-4.485077,48.3813
31,1443656397,-4.77293,48.10461
22,1443656397,-4.4857235,48.38109
5,1443656397,-4.495425,48.383633
0,1443656399,-4.7607083,48.095295
7,1443656399,-4.324335,48.19079
10,1443656401,-4.3891315,48.195152
1,1443656402,-4.46576,48.382458
17,1443656403,-4.51478,48.369545
4,1443656404,-4.4850883,48.38131
18,1443656405,-4.4794235,48.38286
3,1443656406,-4.7645817,47.925987
5,1443656407,-4.495425,48.383633
31,1443656408,-4.773627,48.104507
7,1443656409,-4.324785,48.191025
0,1443656409,-4.7613735,48.095234
10,1443656411,-4.3888383,48.195267
1,1443656412,-4.4657636,48.382454
15,1443656412,-4.516152,48.368332
4,1443656414,-4.485085,48.3813
5,1443656416,-4.4954286,48.383633
0,1443656417,-4.7619033,48.09518
31,1443656417,-4.7743416,48.10444
7,1443656418,-4.32528,48.19129
10,1443656420,-4.388685,48.19544
1,1443656422,-4.465773,48.382446
0,1443656422,-4.76225,48.09516
0,1443656422,-4.76225,48.09516
0,1443656425,-4.76253,48.09516
4,1443656425,-4.485077,48.38128
5,1443656426,-4.4954267,48.383636
31,1443656428,-4.7750583,48.104355
0,1443656428,-4.7626715,48.095165
19,1443656429,-4.485978,48.380627
0,1443656431,-4.762885,48.095173
10,1443656432,-4.388685,48.19565
1,1443656433,-4.465775,48.382446
24,1443656433,-4.45235,48.384666
0,1443656434,-4.763097,48.09517
4,1443656434,-4.485077,48.381275
5,1443656437,-4.495422,48.383633
0,1443656437,-4.763302,48.09516
31,1443656438,-4.7757635,48.10424
7,1443656439,-4.326268,48.19182
10,1443656440,-4.3888016,48.1958
0,1443656441,-4.7636433,48.095135
4,1443656443,-4.485083,48.381283
1,1443656443,-4.4657664,48.382454
0,1443656445,-4.7639065,48.09511
31,1443656448,-4.7764683,48.104164
0,1443656449,-4.764105,48.095085
7,1443656449,-4.326723,48.192104
10,1443656451,-4.389108,48.196
0,1443656452,-4.764312,48.095062
1,1443656452,-4.4657583,48.382458
2,1443656453,-4.496617,48.38241
4,1443656454,-4.4851017,48.3813
3,1443656454,-4.764325,47.92456
0,1443656455,-4.764527,48.095047
20,1443656456,-4.326812,48.098633
5,1443656457,-4.49545,48.383644
31,1443656458,-4.7772,48.104084
0,1443656459,-4.76481,48.095028
10,1443656461,-4.389455,48.196198
1,1443656462,-4.4657483,48.38246
0,1443656462,-4.76502,48.095005
4,1443656464,-4.485113,48.381306
0,1443656464,-4.7652283,48.094986
5,1443656467,-4.495448,48.38365
31,1443656468,-4.7779183,48.103973
0,1443656469,-4.7655015,48.09496
7,1443656469,-4.327565,48.19272
10,1443656471,-4.389828,48.19639
1,1443656472,-4.4657435,48.38246
2,1443656473,-4.496625,48.38241
4,1443656474,-4.485115,48.38131
23,1443656476,-4.476462,48.339172
31,1443656477,-4.7786417,48.103893
0,1443656477,-4.7660465,48.094917
5,1443656477,-4.495445,48.38366
10,1443656480,-4.390225,48.196495
1,1443656482,-4.4657483,48.38246
4,1443656485,-4.485115,48.381306
5,1443656486,-4.4954467,48.38366
0,1443656487,-4.7667265,48.09486
31,1443656488,-4.7793565,48.10381
0,1443656488,-4.766795,48.094852
10,1443656492,-4.3906765,48.19655
0,1443656492,-4.76707,48.094856
1,1443656493,-4.4657483,48.382458
0,1443656493,-4.767208,48.09486
4,1443656494,-4.4851217,48.3813
5,1443656497,-4.4954433,48.38366
0,1443656497,-4.76742,48.094852
31,1443656498,-4.780065,48.10372
10,1443656500,-4.391025,48.196495
0,1443656501,-4.7677,48.094845
4,1443656503,-4.4851317,48.381313
0,1443656503,-4.76791,48.094845
1,1443656503,-4.465747,48.38246
5,1443656506,-4.4954414,48.383667
25,1443656507,-4.4591484,48.386055
31,1443656508,-4.7807865,48.10362
0,1443656509,-4.768265,48.094822
10,1443656511,-4.3912835,48.196274
1,1443656512,-4.4657435,48.382465
0,1443656513,-4.7685466,48.0948
4,1443656514,-4.485135,48.38132
0,1443656515,-4.768687,48.094784
26,1443656516,-4.4857783,48.379807
5,1443656517,-4.4954433,48.383675
31,1443656518,-4.7814817,48.10351
0,1443656519,-4.76896,48.094746
0,1443656520,-4.769028,48.094734
10,1443656521,-4.391395,48.196064
53,1443656521,-5.1491017,47.962875
1,1443656522,-4.465747,48.382473
0,1443656524,-4.769302,48.0947
4,1443656524,-4.4851084,48.381287
5,1443656527,-4.495425,48.383667
0,1443656529,-4.769645,48.09467
31,1443656529,-4.782262,48.10344
10,1443656530,-4.39151,48.19582
0,1443656531,-4.7698483,48.094654
1,1443656532,-4.465745,48.382473
4,1443656534,-4.4850917,48.381268
0,1443656534,-4.76998,48.094646
5,1443656537,-4.49541,48.383667
0,1443656537,-4.7701783,48.09463
31,1443656537,-4.782902,48.103363
10,1443656540,-4.391587,48.195564
0,1443656541,-4.7704515,48.094612
0,1443656542,-4.77052,48.09461
1,1443656542,-4.4657435,48.38247
4,1443656545,-4.48508,48.381268
0,1443656545,-4.77073,48.09461
5,1443656546,-4.4953985,48.38366
16,1443656546,-4.512665,48.370834
11,1443656548,-4.489247,48.377182
31,1443656548,-4.7836165,48.103264
0,1443656551,-4.771158,48.094612
10,1443656552,-4.3915167,48.195274
4,1443656553,-4.4850864,48.381283
0,1443656553,-4.7713685,48.09461
1,1443656553,-4.4657435,48.38247
5,1443656557,-4.4954,48.38366
0,1443656558,-4.771577,48.094593
31,1443656559,-4.7843385,48.103165
0,1443656560,-4.7718534,48.09458
10,1443656561,-4.3913364,48.195072
1,1443656563,-4.465745,48.382473
4,1443656564,-4.4851065,48.381313
2,1443656564,-4.49658,48.382404
0,1443656564,-4.7721334,48.094574
5,1443656566,-4.495405,48.38366
20,1443656568,-4.326813,48.098648
31,1443656568,-4.785042,48.103077
0,1443656569,-4.7724085,48.094563
0,1443656571,-4.7725434,48.09455
10,1443656571,-4.391043,48.194874
1,1443656572,-4.4657435,48.382473
4,1443656574,-4.4850864,48.381294
22,1443656574,-4.4857335,48.381092
2,1443656574,-4.496585,48.3824
0,1443656575,-4.77281,48.09452
3,1443656575,-4.7635784,47.920986
5,1443656577,-4.4954066,48.38365
31,1443656578,-4.785733,48.10298
0,1443656579,-4.773075,48.09448
10,1443656581,-4.3907685,48.194756
0,1443656581,-4.773278,48.09446
1,1443656582,-4.46574,48.38247
3,1443656584,-4.7635417,47.92072
4,1443656584,-4.4850683,48.381275
18,1443656584,-4.47942,48.38286
0,1443656584,-4.7734184,48.09445
17,1443656585,-4.514765,48.369488
5,1443656587,-4.495415,48.383648
31,1443656588,-4.786535,48.1029
0,1443656589,-4.7737684,48.094433
10,1443656590,-4.39049,48.19475
0,1443656591,-4.773908,48.094433
0,1443656591,-4.773908,48.094433
1,1443656592,-4.465735,48.382465
41,1443656592,-4.48749,47.769817
60,1443656593,-4.43316,47.91812
2,1443656593,-4.4965982,48.382404
15,1443656594,-4.516188,48.368374
4,1443656594,-4.485057,48.381275
40,1443656595,-4.463405,47.87556
0,1443656595,-4.7741833,48.09442
5,1443656596,-4.49542,48.383648
0,1443656597,-4.77432,48.094414
31,1443656597,-4.7871785,48.10284
35,1443656598,-4.61772,47.971317
41,1443656598,-4.4875417,47.769833
43,1443656599,-4.479015,47.82545
35,1443656599,-4.6177483,47.97135
27,1443656599,-4.32571,48.0982
10,1443656600,-4.390257,48.19482
51,1443656600,-6.076745,49.114784
37,1443656601,-4.8784585,47.765377
43,1443656601,-4.4789815,47.825466
40,1443656601,-4.463425,47.87558
60,1443656602,-4.4331365,47.91814
40,1443656603,-4.46343,47.875587
65,1443656603,-3.966355,47.86488
51,1443656604,-6.0766835,49.115055
4,1443656605,-4.485067,48.381298
66,1443656605,-4.5799384,47.93405
60,1443656605,-4.4331365,47.918148
3,1443656605,-4.7634134,47.92013
47,1443656606,-4.3777833,47.81772
5,1443656607,-4.49542,48.383648
51,1443656607,-6.0766516,49.115196
43,1443656608,-4.4789815,47.825485
51,1443656608,-6.0766234,49.115334
19,1443656608,-4.486015,48.3806
31,1443656608,-4.7878933,48.102745
19,1443656609,-4.486015,48.3806
24,1443656611,-4.4524083,48.38468
37,1443656611,-4.878558,47.765385
40,1443656611,-4.4634366,47.87561
60,1443656612,-4.433133,47.918148
1,1443656612,-4.465735,48.382465
2,1443656612,-4.496617,48.382412
10,1443656612,-4.390052,48.19495
40,1443656613,-4.4634366,47.875614
28,1443656613,-4.4712214,47.87346
67,1443656613,-4.79245,48.131863
4,1443656614,-4.4850883,48.381325
49,1443656615,-4.37862,47.81628
60,1443656615,-4.433135,47.918148
51,1443656616,-6.07649,49.115887
5,1443656617,-4.495438,48.383648
0,1443656617,-4.7756815,48.09432
43,1443656617,-4.4789815,47.825485
31,1443656619,-4.788605,48.10264
21,1443656619,-4.485968,48.38072
21,1443656619,-4.485968,48.38072
10,1443656620,-4.38992,48.1951
43,1443656620,-4.4789815,47.825485
40,1443656621,-4.4634385,47.875626
51,1443656622,-6.0763865,49.1163
4,1443656623,-4.48507,48.3813
1,1443656623,-4.465735,48.382465
40,1443656624,-4.463442,47.875637
60,1443656625,-4.4331384,47.91814
5,1443656626,-4.4954185,48.38364
51,1443656628,-6.0762835,49.116714
31,1443656628,-4.7893186,48.102566
51,1443656630,-6.07624,49.11685
37,1443656631,-4.8787465,47.7654
10,1443656631,-4.38981,48.19531
40,1443656631,-4.46345,47.87566
51,1443656632,-6.0762033,49.116985
1,1443656632,-4.4657383,48.382465
60,1443656632,-4.433143,47.91814
35,1443656633,-4.61879,47.972755
4,1443656634,-4.485055,48.38128
50,1443656635,-4.1729684,47.746
40,1443656635,-4.4634533,47.875668
40,1443656636,-4.4634585,47.875675
51,1443656636,-6.0761433,49.117268
5,1443656637,-4.4954085,48.38364
38,1443656637,-5.6981735,48.61882
31,1443656638,-4.790028,48.10251
67,1443656639,-4.7927833,48.133297
0,1443656639,-4.7772384,48.09426
51,1443656639,-6.076103,49.117405
10,1443656642,-4.3897333,48.195488
1,1443656642,-4.4657383,48.382465
4,1443656644,-4.485057,48.38128
5,1443656648,-4.495405,48.38364
31,1443656648,-4.790705,48.1024
0,1443656649,-4.777935,48.094208
10,1443656650,-4.3896384,48.19565
1,1443656652,-4.465747,48.382465
4,1443656654,-4.485067,48.38129
23,1443656656,-4.4764566,48.33912
5,1443656656,-4.49541,48.38364
0,1443656657,-4.7784834,48.094162
31,1443656658,-4.7914233,48.10232
10,1443656660,-4.3895516,48.19583
1,1443656662,-4.465747,48.38246
0,1443656662,-4.778825,48.094124
0,1443656662,-4.778825,48.094124
4,1443656665,-4.485095,48.381325
3,1443656665,-4.76303,47.918365
0,1443656665,-4.7790318,48.094093
5,1443656667,-4.495412,48.38364
31,1443656668,-4.7921286,48.10222
0,1443656668,-4.779307,48.09406
10,1443656670,-4.38949,48.195972
0,1443656671,-4.77951,48.09403
1,1443656672,-4.465747,48.38246
4,1443656674,-4.4850783,48.3813
0,1443656675,-4.7797117,48.094006
5,1443656677,-4.495415,48.38364
31,1443656678,-4.792838,48.10214
0,1443656681,-4.780112,48.093964
10,1443656681,-4.3894734,48.19608
0,1443656683,-4.780248,48.093952
1,1443656683,-4.46575,48.382465
4,1443656684,-4.485067,48.381283
0,1443656685,-4.7803884,48.093945
5,1443656687,-4.495415,48.383633
31,1443656688,-4.7935467,48.102047
0,1443656688,-4.7806,48.093937
0,1443656691,-4.78081,48.09392
10,1443656691,-4.389477,48.196182
1,1443656692,-4.4657536,48.382465
2,1443656694,-4.496568,48.38238
0,1443656694,-4.7810183,48.093906
4,1443656694,-4.485067,48.381275
26,1443656697,-4.48576,48.379814
5,1443656697,-4.49542,48.383633
31,1443656698,-4.79426,48.101967
0,1443656699,-4.781365,48.09387
0,1443656701,-4.7815,48.093853
10,1443656701,-4.3895,48.19624
1,1443656702,-4.465755,48.382465
4,1443656704,-4.4850717,48.38128
2,1443656704,-4.49658,48.382385
5,1443656707,-4.495425,48.38363
31,1443656708,-4.7949667,48.10188
6,1443656709,-4.4880486,48.37742
0,1443656709,-4.782038,48.0938
10,1443656710,-4.3895183,48.19626
1,1443656712,-4.465757,48.382465
4,1443656714,-4.4850864,48.3813
5,1443656715,-4.495425,48.383625
31,1443656717,-4.795675,48.101772
0,1443656717,-4.78268,48.09375
10,1443656720,-4.389545,48.196247
1,1443656722,-4.465757,48.38246
16,1443656724,-4.512665,48.370834
4,1443656725,-4.48509,48.381313
5,1443656728,-4.495425,48.38363
31,1443656728,-4.796418,48.101692
0,1443656729,-4.78345,48.09373
11,1443656729,-4.4892316,48.37719
10,1443656731,-4.3895535,48.19618
1,1443656732,-4.465757,48.382465
4,1443656734,-4.48508,48.381294
2,1443656734,-4.4965835,48.382397
5,1443656737,-4.49542,48.383636
31,1443656738,-4.797137,48.101612
0,1443656738,-4.7840967,48.093716
10,1443656740,-4.389535,48.1961
4,1443656743,-4.4850736,48.381287
1,1443656743,-4.465755,48.382465
5,1443656747,-4.495422,48.383633
31,1443656748,-4.797855,48.101532
0,1443656748,-4.7847915,48.093655
10,1443656751,-4.3895183,48.196007
14,1443656752,-4.4970465,48.207294
1,1443656752,-4.4657583,48.382465
22,1443656753,-4.485707,48.38108
4,1443656755,-4.4850736,48.381287
5,1443656755,-4.4954233,48.383625
31,1443656758,-4.7985616,48.101425
0,1443656759,-4.7855415,48.093594
30,1443656761,-4.5895815,48.27912
17,1443656761,-4.514765,48.36948
10,1443656762,-4.389545,48.19592
1,1443656763,-4.465755,48.382465
2,1443656763,-4.496575,48.38239
18,1443656764,-4.47942,48.38286
3,1443656764,-4.7623835,47.915447
4,1443656764,-4.485093,48.381313
5,1443656766,-4.4954233,48.383625
0,1443656769,-4.7862267,48.09355
31,1443656769,-4.7992935,48.101364
10,1443656770,-4.38958,48.195854
4,1443656774,-4.48508,48.381306
15,1443656775,-4.516178,48.368374
5,1443656776,-4.4954233,48.383633
0,1443656777,-4.786855,48.09352
31,1443656779,-4.800093,48.101315
7,1443656780,-4.3399816,48.19425
1,1443656781,-4.465745,48.382465
10,1443656782,-4.389652,48.195774
2,1443656784,-4.49657,48.382393
4,1443656785,-4.4850636,48.381298
0,1443656788,-4.787615,48.093464
31,1443656788,-4.80074,48.10126
24,1443656789,-4.4523416,48.384647
19,1443656789,-4.4859815,48.380554
10,1443656790,-4.389722,48.195713
1,1443656792,-4.465745,48.382473
4,1443656793,-4.485057,48.381294
2,1443656794,-4.496568,48.382393
